data_dados,data,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_estrangeiro,confirmados_novos,recuperados,obitos,internados,internados_uci,lab,suspeitos,vigilancia,n_confirmados,cadeias_transmissao,transmissao_importada,confirmados_0_9_f,confirmados_0_9_m,confirmados_10_19_f,confirmados_10_19_m,confirmados_20_29_f,confirmados_20_29_m,confirmados_30_39_f,confirmados_30_39_m,confirmados_40_49_f,confirmados_40_49_m,confirmados_50_59_f,confirmados_50_59_m,confirmados_60_69_f,confirmados_60_69_m,confirmados_70_79_f,confirmados_70_79_m,confirmados_80_plus_f,confirmados_80_plus_m,sintomas_tosse,sintomas_febre,sintomas_dificuldade_respiratoria,sintomas_cefaleia,sintomas_dores_musculares,sintomas_fraqueza_generalizada,confirmados_f,confirmados_m,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,obitos_estrangeiro,recuperados_arsnorte,recuperados_arscentro,recuperados_arslvt,recuperados_arsalentejo,recuperados_arsalgarve,recuperados_acores,recuperados_madeira,recuperados_estrangeiro,obitos_0_9_f,obitos_0_9_m,obitos_10_19_f,obitos_10_19_m,obitos_20_29_f,obitos_20_29_m,obitos_30_39_f,obitos_30_39_m,obitos_40_49_f,obitos_40_49_m,obitos_50_59_f,obitos_50_59_m,obitos_60_69_f,obitos_60_69_m,obitos_70_79_f,obitos_70_79_m,obitos_80_plus_f,obitos_80_plus_m,obitos_f,obitos_m,activos,activos_arsnorte,activos_arscentro,activos_arslvt,activos_arsalentejo,activos_arsalgarve,activos_acores,activos_madeira,confirmados_novos_pct,confirmados_arsnorte_novos_pct,confirmados_arscentro_novos_pct,confirmados_arslvt_novos_pct,confirmados_arsalentejo_novos_pct,confirmados_arsalgarve_novos_pct,confirmados_acores_novos_pct,confirmados_madeira_novos_pct,confirmados_estrangeiro_novos_pct,recuperados_novos_pct,obitos_novos_pct,internados_novos_pct,internados_uci_novos_pct,lab_novos_pct,suspeitos_novos_pct,vigilancia_novos_pct,n_confirmados_novos_pct,cadeias_transmissao_novos_pct,transmissao_importada_novos_pct,confirmados_0_9_f_novos_pct,confirmados_0_9_m_novos_pct,confirmados_10_19_f_novos_pct,confirmados_10_19_m_novos_pct,confirmados_20_29_f_novos_pct,confirmados_20_29_m_novos_pct,confirmados_30_39_f_novos_pct,confirmados_30_39_m_novos_pct,confirmados_40_49_f_novos_pct,confirmados_40_49_m_novos_pct,confirmados_50_59_f_novos_pct,confirmados_50_59_m_novos_pct,confirmados_60_69_f_novos_pct,confirmados_60_69_m_novos_pct,confirmados_70_79_f_novos_pct,confirmados_70_79_m_novos_pct,confirmados_80_plus_f_novos_pct,confirmados_80_plus_m_novos_pct,sintomas_tosse_novos_pct,sintomas_febre_novos_pct,sintomas_dificuldade_respiratoria_novos_pct,sintomas_cefaleia_novos_pct,sintomas_dores_musculares_novos_pct,sintomas_fraqueza_generalizada_novos_pct,confirmados_f_novos_pct,confirmados_m_novos_pct,obitos_arsnorte_novos_pct,obitos_arscentro_novos_pct,obitos_arslvt_novos_pct,obitos_arsalentejo_novos_pct,obitos_arsalgarve_novos_pct,obitos_acores_novos_pct,obitos_madeira_novos_pct,obitos_estrangeiro_novos_pct,recuperados_arsnorte_novos_pct,recuperados_arscentro_novos_pct,recuperados_arslvt_novos_pct,recuperados_arsalentejo_novos_pct,recuperados_arsalgarve_novos_pct,recuperados_acores_novos_pct,recuperados_madeira_novos_pct,recuperados_estrangeiro_novos_pct,obitos_0_9_f_novos_pct,obitos_0_9_m_novos_pct,obitos_10_19_f_novos_pct,obitos_10_19_m_novos_pct,obitos_20_29_f_novos_pct,obitos_20_29_m_novos_pct,obitos_30_39_f_novos_pct,obitos_30_39_m_novos_pct,obitos_40_49_f_novos_pct,obitos_40_49_m_novos_pct,obitos_50_59_f_novos_pct,obitos_50_59_m_novos_pct,obitos_60_69_f_novos_pct,obitos_60_69_m_novos_pct,obitos_70_79_f_novos_pct,obitos_70_79_m_novos_pct,obitos_80_plus_f_novos_pct,obitos_80_plus_m_novos_pct,obitos_f_novos_pct,obitos_m_novos_pct,activos_novos_pct,activos_arsnorte_novos_pct,activos_arscentro_novos_pct,activos_arslvt_novos_pct,activos_arsalentejo_novos_pct,activos_arsalgarve_novos_pct,activos_acores_novos_pct,activos_madeira_novos_pct,confirmados_arsnorte_novos,confirmados_arscentro_novos,confirmados_arslvt_novos,confirmados_arsalentejo_novos,confirmados_arsalgarve_novos,confirmados_acores_novos,confirmados_madeira_novos,confirmados_estrangeiro_novos,recuperados_novos,obitos_novos,internados_novos,internados_uci_novos,lab_novos,suspeitos_novos,vigilancia_novos,n_confirmados_novos,cadeias_transmissao_novos,transmissao_importada_novos,confirmados_0_9_f_novos,confirmados_0_9_m_novos,confirmados_10_19_f_novos,confirmados_10_19_m_novos,confirmados_20_29_f_novos,confirmados_20_29_m_novos,confirmados_30_39_f_novos,confirmados_30_39_m_novos,confirmados_40_49_f_novos,confirmados_40_49_m_novos,confirmados_50_59_f_novos,confirmados_50_59_m_novos,confirmados_60_69_f_novos,confirmados_60_69_m_novos,confirmados_70_79_f_novos,confirmados_70_79_m_novos,confirmados_80_plus_f_novos,confirmados_80_plus_m_novos,sintomas_tosse_novos,sintomas_febre_novos,sintomas_dificuldade_respiratoria_novos,sintomas_cefaleia_novos,sintomas_dores_musculares_novos,sintomas_fraqueza_generalizada_novos,confirmados_f_novos,confirmados_m_novos,obitos_arsnorte_novos,obitos_arscentro_novos,obitos_arslvt_novos,obitos_arsalentejo_novos,obitos_arsalgarve_novos,obitos_acores_novos,obitos_madeira_novos,obitos_estrangeiro_novos,recuperados_arsnorte_novos,recuperados_arscentro_novos,recuperados_arslvt_novos,recuperados_arsalentejo_novos,recuperados_arsalgarve_novos,recuperados_acores_novos,recuperados_madeira_novos,recuperados_estrangeiro_novos,obitos_0_9_f_novos,obitos_0_9_m_novos,obitos_10_19_f_novos,obitos_10_19_m_novos,obitos_20_29_f_novos,obitos_20_29_m_novos,obitos_30_39_f_novos,obitos_30_39_m_novos,obitos_40_49_f_novos,obitos_40_49_m_novos,obitos_50_59_f_novos,obitos_50_59_m_novos,obitos_60_69_f_novos,obitos_60_69_m_novos,obitos_70_79_f_novos,obitos_70_79_m_novos,obitos_80_plus_f_novos,obitos_80_plus_m_novos,obitos_f_novos,obitos_m_novos,activos_novos,activos_arsnorte_novos,activos_arscentro_novos,activos_arslvt_novos,activos_arsalentejo_novos,activos_arsalgarve_novos,activos_acores_novos,activos_madeira_novos
2020-02-26 00:00:00,2020-02-26,0,0,0,0,0,0,0,0,0.0,,0,0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 00:00:00,2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28 00:00:00,2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.15686274509803932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29 00:00:00,2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.18644067796610164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01 00:00:00,2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02 00:00:00,2020-03-02,2,2,0,0,0,0,0,0,0.0,2.0,0,0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03 16:00:00,2020-03-03,4,2,1,1,0,0,0,0,0.0,2.0,0,0,0.0,0.0,0.0,101,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,inf,,,,,,,,,,,0.18823529411764706,,,,inf,,,,,,,,inf,,inf,,,,inf,,,,,inf,inf,,inf,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,inf,inf,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-03-04 17:00:00,2020-03-04,6,3,1,2,0,0,0,0,0.0,2.0,0,0,0.0,0.0,0.0,117,81.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.83,0.0,0.5,0.5,0.17,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,,,,,,,,,,,0.15841584158415833,inf,,,1.0,,,,,,,,0.0,inf,1.0,,,,0.0,,,,,0.0,0.6599999999999999,,1.0,0.0,-0.31999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,1.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.0,0.25,0.0,-0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-05 17:00:00,2020-03-05,9,5,1,3,0,0,0,0,0.0,3.0,0,0,9.0,0.0,0.0,147,213.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.67,0.89,0.11,0.33,0.56,0.33,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.5,,,,,,,,inf,,,0.2564102564102564,1.6296296296296298,,,0.25,,,,,,,,0.0,0.0,0.5,,inf,,1.0,,,,,0.3400000000000001,0.07228915662650603,inf,-0.33999999999999997,0.1200000000000001,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666667,0.0,0.5,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,30.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17000000000000004,0.06000000000000005,0.11,-0.16999999999999998,0.06000000000000005,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-06 17:00:00,2020-03-06,13,8,1,4,0,0,0,0,0.0,4.0,0,0,13.0,0.0,30.0,181,354.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.62,0.85,0.15,0.23,0.46,0.31,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.6000000000000001,0.0,0.33333333333333326,,,,,,,,0.4444444444444444,,inf,0.23129251700680276,0.6619718309859155,,inf,0.0,,,,,,,,0.0,0.0,0.6666666666666667,,1.0,,0.0,inf,,,,-0.0746268656716419,-0.0449438202247191,0.36363636363636354,-0.303030303030303,-0.1785714285714286,-0.06060606060606066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,0.6000000000000001,0.0,0.33333333333333326,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,34.0,141.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.050000000000000044,-0.040000000000000036,0.039999999999999994,-0.1,-0.10000000000000003,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
