dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,id,cases_new,deaths_new
2019-12-30,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2019-12-31,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-01,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-02,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-03,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-04,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-05,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-06,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-07,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-08,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-09,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-10,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-11,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-12,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-13,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-14,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-15,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-16,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-17,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-18,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-19,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-20,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-21,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-22,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-23,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-24,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-25,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-26,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-27,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-28,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-29,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-30,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-01-31,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-01,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-02,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-03,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-04,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-05,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-06,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-07,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-08,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-09,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-10,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-11,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-12,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-13,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-14,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-15,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-16,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-17,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-18,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-19,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-20,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-21,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-22,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-23,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-24,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,1,0
2020-02-25,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-26,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-27,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-28,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-02-29,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-01,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-07,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,3,0
2020-03-10,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,3,0
2020-03-14,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,3,0
2020-03-15,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,6,0
2020-03-16,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,5,0
2020-03-17,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,1,0
2020-03-18,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-19,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-20,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,2,0
2020-03-21,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-22,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,10,0
2020-03-23,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,6,1
2020-03-24,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,2,0
2020-03-25,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,33,0
2020-03-26,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-03-27,28,3,2020,16,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,16,1
2020-03-28,29,3,2020,15,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,15,1
2020-03-29,30,3,2020,8,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,8,1
2020-03-30,31,3,2020,27,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,27,0
2020-03-31,1,4,2020,25,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,25,0
2020-04-01,2,4,2020,26,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,26,0
2020-04-02,3,4,2020,43,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,43,0
2020-04-03,4,4,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-04-04,5,4,2020,35,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,35,1
2020-04-05,6,4,2020,29,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,29,2
2020-04-06,7,4,2020,38,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,38,0
2020-04-07,8,4,2020,30,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,30,4
2020-04-08,9,4,2020,56,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,56,3
2020-04-09,10,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,61,1
2020-04-10,11,4,2020,37,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,37,0
2020-04-11,12,4,2020,34,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,34,3
2020-04-12,13,4,2020,52,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,52,0
2020-04-13,14,4,2020,58,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,58,3
2020-04-14,15,4,2020,49,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,49,2
2020-04-15,16,4,2020,70,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,70,2
2020-04-16,17,4,2020,10,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,10,4
2020-04-17,18,4,2020,51,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,51,1
2020-04-18,19,4,2020,63,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,63,0
2020-04-19,20,4,2020,88,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,88,3
2020-04-20,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,35,2
2020-04-21,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,61,1
2020-04-22,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,84,4
2020-04-23,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,105,2
2020-04-24,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,70,1
2020-04-25,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,112,4
2020-04-26,27,4,2020,68,10,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,68,10
2020-04-27,28,4,2020,172,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,172,0
2020-04-28,29,4,2020,124,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,124,3
2020-04-29,30,4,2020,122,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,122,0
2020-04-30,1,5,2020,222,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,222,4
2020-05-01,2,5,2020,164,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,164,4
2020-05-02,3,5,2020,134,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,134,4
2020-05-03,4,5,2020,235,13,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,235,13
2020-05-04,5,5,2020,190,5,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,190,5
2020-05-05,6,5,2020,330,5,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,330,5
2020-05-06,7,5,2020,168,9,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,168,9
2020-05-07,8,5,2020,171,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,171,2
2020-05-08,9,5,2020,215,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,215,3
2020-05-09,10,5,2020,255,6,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,255,6
2020-05-10,11,5,2020,369,5,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,369,5
2020-05-11,12,5,2020,285,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,285,2
2020-05-12,13,5,2020,280,5,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,280,5
2020-05-13,14,5,2020,259,3,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,259,3
2020-05-14,15,5,2020,113,6,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,113,6
2020-05-15,16,5,2020,1063,32,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,1063,32
2020-05-16,17,5,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,0,0
2020-05-17,18,5,2020,262,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,262,1
2020-05-18,19,5,2020,408,4,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,408,4
2020-05-19,20,5,2020,581,5,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,581,5
2020-05-20,21,5,2020,492,9,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,492,9
2020-05-21,22,5,2020,531,6,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,531,6
2020-05-22,23,5,2020,540,12,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,540,12
2020-05-23,24,5,2020,782,11,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,782,11
2020-05-24,25,5,2020,584,2,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,584,2
2020-05-25,26,5,2020,591,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,591,1
2020-05-26,27,5,2020,658,1,Afghanistan,AF,AFG,37172386.0,Asia,Afghanistan_AF_AFG_Asia,658,1
2020-03-08,9,3,2020,2,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,2,0
2020-03-09,10,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-03-10,11,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-03-11,12,3,2020,1,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,1,1
2020-03-12,13,3,2020,12,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,12,0
2020-03-13,14,3,2020,10,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,10,0
2020-03-14,15,3,2020,5,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,5,0
2020-03-15,16,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-03-16,17,3,2020,9,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,9,0
2020-03-17,18,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-03-18,19,3,2020,4,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,1
2020-03-19,20,3,2020,11,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,11,0
2020-03-20,21,3,2020,0,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,0,0
2020-03-21,22,3,2020,6,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,6,0
2020-03-22,23,3,2020,13,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,13,0
2020-03-23,24,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,11,2
2020-03-24,25,3,2020,23,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,23,1
2020-03-25,26,3,2020,23,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,23,0
2020-03-26,27,3,2020,28,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,28,1
2020-03-27,28,3,2020,12,3,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,12,3
2020-03-28,29,3,2020,11,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,11,1
2020-03-29,30,3,2020,15,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,15,0
2020-03-30,31,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,11,2
2020-03-31,1,4,2020,20,3,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,20,3
2020-04-01,2,4,2020,16,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,16,0
2020-04-02,3,4,2020,18,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,18,1
2020-04-03,4,4,2020,27,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,27,1
2020-04-04,5,4,2020,29,2,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,29,2
2020-04-05,6,4,2020,28,2,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,28,2
2020-04-06,7,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,16,1
2020-04-07,8,4,2020,6,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,6,0
2020-04-08,9,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,17,0
2020-04-09,10,4,2020,9,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,9,1
2020-04-10,11,4,2020,7,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,7,0
2020-04-11,12,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,17,0
2020-04-12,13,4,2020,13,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,13,0
2020-04-13,14,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,21,0
2020-04-14,15,4,2020,8,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,8,1
2020-04-15,16,4,2020,19,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,19,1
2020-04-16,17,4,2020,24,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,24,1
2020-04-17,18,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,21,0
2020-04-18,19,4,2020,9,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,9,0
2020-04-19,20,4,2020,14,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,14,0
2020-04-20,21,4,2020,22,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,22,0
2020-04-21,22,4,2020,25,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,25,0
2020-04-22,23,4,2020,25,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,25,1
2020-04-23,24,4,2020,29,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,29,0
2020-04-24,25,4,2020,15,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,15,0
2020-04-25,26,4,2020,34,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,34,0
2020-04-26,27,4,2020,14,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,14,1
2020-04-27,28,4,2020,10,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,10,0
2020-04-28,29,4,2020,14,2,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,14,2
2020-04-29,30,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,16,1
2020-04-30,1,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,7,0
2020-05-01,2,5,2020,9,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,9,0
2020-05-02,3,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,7,0
2020-05-03,4,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,6,0
2020-05-04,5,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,8,0
2020-05-05,6,5,2020,17,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,17,0
2020-05-06,7,5,2020,12,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,12,0
2020-05-07,8,5,2020,10,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,10,0
2020-05-08,9,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,8,0
2020-05-09,10,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,6,0
2020-05-10,11,5,2020,12,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,12,0
2020-05-11,12,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-05-12,13,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-05-13,14,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,4,0
2020-05-14,15,5,2020,18,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,18,0
2020-05-15,16,5,2020,18,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,18,0
2020-05-16,17,5,2020,17,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,17,0
2020-05-17,18,5,2020,13,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,13,0
2020-05-18,19,5,2020,2,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,2,0
2020-05-19,20,5,2020,1,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,1,0
2020-05-20,21,5,2020,15,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,15,0
2020-05-21,22,5,2020,5,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,5,0
2020-05-22,23,5,2020,12,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,12,0
2020-05-23,24,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,8,0
2020-05-24,25,5,2020,9,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,9,1
2020-05-25,26,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,6,0
2020-05-26,27,5,2020,25,1,Albania,AL,ALB,2866376.0,Europe,Albania_AL_ALB_Europe,25,1
2019-12-30,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
2019-12-31,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
2020-01-01,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
2020-01-02,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
2020-01-03,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
2020-01-04,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa,Algeria_DZ_DZA_Africa,0,0
